(Asia,{
(1866-03-01,0.13700000000000012,0.884,Asia),
(1866-04-01,7.305999999999999,0.882,Asia),
(1866-05-01,14.208,0.77,Asia),
(1866-06-01,18.532,0.767,Asia),
(1866-07-01,21.45,0.754,Asia),
(1866-08-01,19.66,0.758,Asia),
(1866-09-01,14.722999999999999,0.745,Asia),
(1866-10-01,7.114999999999998,0.785,Asia),
(1866-11-01,0.402,0.866,Asia),
(1866-12-01,-4.308,0.977,Asia),
(1867-01-01,-7.411,1.134,Asia),
(1867-02-01,-5.518,1.064,Asia),
(1867-03-01,0.6709999999999999,0.984,Asia),
(1867-04-01,8.105,0.8959999999999999,Asia),
(1867-05-01,13.595,0.772,Asia),
(1867-06-01,18.85,0.721,Asia),
(1867-07-01,21.152,0.831,Asia),
(1867-08-01,19.299,0.905,Asia),
(1867-09-01,14.815999999999999,0.75,Asia),
(1867-10-01,8.058,0.7959999999999999,Asia),
(1867-11-01,1.809,0.921,Asia),
(1867-12-01,-4.672,1.016,Asia),
(1868-01-01,-7.8130000000000015,1.149,Asia),
(1868-02-01,-6.074,1.12,Asia),
(1868-03-01,-0.07200000000000006,0.919,Asia),
(1868-04-01,8.321,0.967,Asia),
(1868-05-01,14.389000000000001,0.861,Asia),
(1868-06-01,18.799000000000003,0.769,Asia),
(1868-07-01,21.327,0.742,Asia),
(1868-08-01,19.605999999999998,0.79,Asia),
(1868-09-01,14.763,0.83,Asia),
(1868-10-01,8.505999999999998,0.852,Asia),
(1868-11-01,-0.6040000000000001,0.901,Asia),
(1868-12-01,-6.018,0.951,Asia),
(1869-01-01,-8.086,1.127,Asia),
(1869-02-01,-3.568,1.018,Asia),
(1869-03-01,0.126,1.044,Asia),
(1869-04-01,7.55,0.892,Asia),
(1869-05-01,14.356,0.913,Asia),
(1869-06-01,19.267000000000003,0.775,Asia),
(1869-07-01,21.224,0.7609999999999999,Asia),
(1869-08-01,20.029,0.8140000000000001,Asia),
(1869-09-01,15.425999999999998,0.792,Asia),
(1869-10-01,8.040999999999999,0.872,Asia),
(1869-11-01,0.44799999999999995,0.873,Asia),
(1869-12-01,-7.103,1.014,Asia),
(1870-01-01,-8.353,0.884,Asia),
(1870-02-01,-6.749,0.855,Asia),
(1870-03-01,0.8680000000000001,0.785,Asia),
(1870-04-01,7.439,0.779,Asia),
(1870-05-01,14.558,0.743,Asia),
(1870-06-01,19.365,0.6920000000000001,Asia),
(1870-07-01,21.355,0.677,Asia),
(1870-08-01,19.31,0.6890000000000001,Asia),
(1870-09-01,15.139,0.7559999999999999,Asia),
(1870-10-01,7.220999999999999,0.794,Asia),
(1870-11-01,-0.986,0.923,Asia),
(1870-12-01,-7.938,0.922,Asia),
(1871-01-01,-8.894,0.938,Asia),
(1871-02-01,-7.1240000000000006,0.862,Asia),
(1871-03-01,0.6240000000000001,0.863,Asia),
(1871-04-01,8.318999999999999,0.7859999999999999,Asia),
(1871-05-01,13.642000000000001,0.8009999999999999,Asia),
(1871-06-01,18.676,0.7040000000000001,Asia),
(1871-07-01,21.213,0.6579999999999999,Asia),
(1871-08-01,19.883,0.6759999999999999,Asia),
(1871-09-01,14.792,0.6890000000000001,Asia),
(1871-10-01,7.765,0.7020000000000001,Asia),
(1871-11-01,-0.723,0.7390000000000001,Asia),
(1871-12-01,-5.956,0.8079999999999999,Asia),
(1872-01-01,-9.375,0.962,Asia),
(1872-02-01,-6.849,1.003,Asia),
(1872-03-01,0.6140000000000001,0.7959999999999999,Asia),
(1872-04-01,7.417000000000001,0.762,Asia),
(1872-05-01,14.627,0.665,Asia),
(1872-06-01,18.53,0.6409999999999999,Asia),
(1872-07-01,21.222,0.6759999999999999,Asia),
(1872-08-01,19.942999999999998,0.654,Asia),
(1872-09-01,15.005,0.644,Asia),
(1872-10-01,7.922999999999999,0.67,Asia),
(1872-11-01,-0.35100000000000003,0.733,Asia),
(1872-12-01,-6.63,0.823,Asia),
(1873-01-01,-8.206,0.94,Asia),
(1873-02-01,-4.496,1.071,Asia),
(1873-03-01,0.411,0.7929999999999999,Asia),
(1873-04-01,7.050999999999998,0.75,Asia),
(1873-05-01,14.273,0.799,Asia),
(1873-06-01,18.985000000000007,0.6940000000000001,Asia),
(1873-07-01,21.166,0.672,Asia),
(1873-08-01,19.656,0.657,Asia),
(1873-09-01,14.47,0.755,Asia),
(1873-10-01,8.520999999999999,0.706,Asia),
(1873-11-01,0.457,0.741,Asia),
(1873-12-01,-5.025,0.897,Asia),
(1874-01-01,-6.7170000000000005,1.113,Asia),
(1874-02-01,-4.552,0.929,Asia),
(1874-03-01,0.017000000000000126,0.905,Asia),
(1874-04-01,8.626,0.7609999999999999,Asia),
(1874-05-01,14.995999999999999,0.831,Asia),
(1874-06-01,19.268,0.69,Asia),
(1874-07-01,20.856,0.733,Asia),
(1874-08-01,19.988,0.691,Asia),
(1874-09-01,15.445,0.7120000000000001,Asia),
(1874-10-01,7.7860000000000005,0.755,Asia),
(1874-11-01,0.679,0.8009999999999999,Asia),
(2013-09-01,,,Asia),
(2013-08-01,20.689,0.198,Asia),
(2013-07-01,21.962,0.228,Asia),
(2013-06-01,20.364,0.213,Asia),
(2013-05-01,16.102,0.146,Asia),
(2013-04-01,9.688,0.194,Asia),
(2013-03-01,1.969,0.174,Asia),
(2013-02-01,-3.745,0.126,Asia),
(2013-01-01,-6.65,0.138,Asia),
(2012-12-01,-6.007000000000001,0.16,Asia),
(2012-11-01,1.459,0.14400000000000002,Asia),
(2012-10-01,9.425,0.183,Asia),
(2012-09-01,16.36,0.204,Asia),
(2012-08-01,20.590999999999998,0.252,Asia),
(2012-07-01,22.444000000000003,0.249,Asia),
(2012-06-01,20.934,0.261,Asia),
(2012-05-01,16.468,0.189,Asia),
(2012-04-01,10.521999999999998,0.225,Asia),
(2012-03-01,1.339,0.126,Asia),
(2012-02-01,-5.225,0.112,Asia),
(2012-01-01,-7.1579999999999995,0.204,Asia),
(2011-12-01,-4.428999999999999,0.253,Asia),
(2011-11-01,0.951,0.181,Asia),
(2011-10-01,9.936,0.174,Asia),
(2011-09-01,15.932,0.11,Asia),
(2011-08-01,20.586,0.113,Asia),
(2011-07-01,22.214000000000002,0.19,Asia),
(2011-06-01,20.618,0.237,Asia),
(2011-05-01,15.909,0.146,Asia),
(2011-04-01,10.316,0.119,Asia),
(2011-03-01,2.5340000000000003,0.124,Asia),
(2011-02-01,-4.416,0.142,Asia),
(2011-01-01,-7.263,0.174,Asia),
(2010-12-01,-5.198,0.179,Asia),
(2010-11-01,2.6830000000000003,0.14300000000000002,Asia),
(2010-10-01,9.553,0.081,Asia),
(2010-09-01,16.047,0.086,Asia),
(2010-08-01,20.926,0.19,Asia),
(2010-07-01,22.635,0.179,Asia),
(2010-06-01,20.728,0.154,Asia),
(2010-05-01,16.211,0.109,Asia),
(2010-04-01,9.031,0.085,Asia),
(2010-03-01,2.127,0.198,Asia),
(2010-02-01,-5.013999999999999,0.096,Asia),
(2010-01-01,-6.822,0.202,Asia),
(2009-12-01,-5.494,0.125,Asia),
(2009-11-01,0.429,0.191,Asia),
(2009-10-01,9.686,0.11,Asia),
(2009-09-01,16.421,0.104,Asia),
(2009-08-01,20.347,0.197,Asia),
(2009-07-01,21.773000000000003,0.252,Asia),
(2009-06-01,20.094,0.13699999999999998,Asia),
(2009-05-01,15.523,0.13699999999999998,Asia),
(2009-04-01,9.69,0.175,Asia),
(2009-03-01,2.532,0.099,Asia),
(2009-02-01,-3.873,0.145,Asia),
(2009-01-01,-5.82,0.163,Asia),
(2008-12-01,-4.033,0.101,Asia),
(2008-11-01,2.131,0.121,Asia),
(2008-10-01,10.089,0.116,Asia),
(2008-09-01,15.856,0.166,Asia),
(2008-08-01,20.548,0.192,Asia),
(2008-07-01,22.037,0.108,Asia),
(2008-06-01,20.143,0.172,Asia),
(2008-05-01,15.71,0.122,Asia),
(2008-04-01,9.564,0.117,Asia),
(2008-03-01,4.8919999999999995,0.156,Asia),
(2008-02-01,-4.0680000000000005,0.152,Asia),
(2008-01-01,-7.689,0.173,Asia),
(2007-12-01,-3.641,0.145,Asia),
(2007-11-01,1.84,0.105,Asia),
(2007-10-01,9.499,0.124,Asia),
(2007-09-01,16.448,0.213,Asia),
(2007-08-01,21.023000000000003,0.092,Asia),
(2007-07-01,22.066,0.136,Asia),
(2007-06-01,20.127,0.159,Asia),
(2007-05-01,16.121,0.1,Asia),
(2007-04-01,10.511,0.172,Asia),
(2007-03-01,2.628,0.13699999999999998,Asia),
(2007-02-01,-3.4719999999999995,0.154,Asia),
(2007-01-01,-3.9419999999999997,0.104,Asia),
(2006-12-01,-3.692,0.134,Asia),
(2006-11-01,1.735,0.093,Asia),
(2006-10-01,9.393999999999998,0.135,Asia),
(2006-09-01,16.19,0.123,Asia),
(2006-08-01,20.61,0.196,Asia),
(2006-07-01,21.715,0.237,Asia),
(2006-06-01,20.579,0.213,Asia),
(2006-05-01,15.472000000000001,0.258,Asia),
(2006-04-01,8.152000000000001,0.237,Asia),
(2006-03-01,2.426,0.207,Asia),
(2006-02-01,-3.46,0.18,Asia),
(2006-01-01,-8.238,0.2,Asia),
(2005-12-01,-4.538,0.08,Asia),
(2005-11-01,2.43,0.11,Asia),
(2005-10-01,9.763,0.18,Asia),
(2005-09-01,16.727,0.073,Asia),
(2005-08-01,20.359,0.14,Asia),
(2005-07-01,22.2,0.153,Asia),
(2005-06-01,20.458,0.172,Asia),
(2005-05-01,15.726,0.15,Asia),
(2005-04-01,9.597000000000001,0.154,Asia),
(2005-03-01,2.332,0.16899999999999998,Asia),
(2005-02-01,-5.361000000000001,0.128,Asia),
(2005-01-01,-5.6930000000000005,0.141,Asia),
(2004-12-01,-5.351,0.075,Asia),
(2004-11-01,2.4610000000000003,0.168,Asia),
(2004-10-01,8.649999999999999,0.266,Asia),
(2004-09-01,16.011,0.109,Asia),
(2004-08-01,20.043,0.215,Asia),
(2004-07-01,21.574,0.163,Asia),
(2004-06-01,19.852999999999998,0.259,Asia),
(2004-05-01,15.421,0.134,Asia),
(2004-04-01,8.984,0.131,Asia),
(2004-03-01,2.7230000000000003,0.16399999999999998,Asia),
(2004-02-01,-2.97,0.133,Asia),
(2004-01-01,-5.5329999999999995,0.118,Asia),
(2003-12-01,-3.3560000000000003,0.12,Asia),
(2003-11-01,0.5820000000000001,0.114,Asia),
(2003-10-01,9.562000000000001,0.306,Asia),
(2003-09-01,16.257,0.243,Asia),
(2003-08-01,20.688000000000002,0.225,Asia),
(2003-07-01,21.631,0.268,Asia),
(2003-06-01,19.713,0.307,Asia),
(2003-05-01,15.441,0.193,Asia),
(2003-04-01,9.073,0.194,Asia),
(2003-03-01,2.153,0.14800000000000002,Asia),
(2003-02-01,-3.512,0.14800000000000002,Asia),
(2003-01-01,-5.824,0.141,Asia),
(2002-12-01,-6.752999999999999,0.17,Asia),
(2002-11-01,1.122,0.13,Asia),
(2002-10-01,8.857999999999997,0.219,Asia),
(2002-09-01,15.72,0.141,Asia),
(2002-08-01,20.387,0.114,Asia),
(2002-07-01,22.201,0.18,Asia),
(2002-06-01,20.17,0.127,Asia),
(2002-05-01,15.389000000000001,0.104,Asia),
(2002-04-01,9.015,0.114,Asia),
(2002-03-01,4.34,0.133,Asia),
(2002-02-01,-1.69,0.112,Asia),
(2002-01-01,-5.0150000000000015,0.123,Asia),
(2001-12-01,-4.968,0.075,Asia),
(2001-11-01,2.3840000000000003,0.16699999999999998,Asia),
(2001-10-01,8.895999999999997,0.155,Asia),
(2001-09-01,15.727,0.238,Asia),
(2001-08-01,20.601,0.128,Asia),
(2001-07-01,22.195,0.116,Asia),
(2001-06-01,20.227,0.158,Asia),
(2001-05-01,16.186,0.139,Asia),
(2001-04-01,9.346,0.105,Asia),
(2001-03-01,2.5090000000000003,0.129,Asia),
(2001-02-01,-4.357,0.106,Asia),
(2001-01-01,-7.335,0.14300000000000002,Asia),
(2000-12-01,-5.265,0.166,Asia),
(2000-11-01,-0.5109999999999999,0.08900000000000001,Asia),
(2000-10-01,8.075,0.157,Asia),
(2000-09-01,15.713,0.122,Asia),
(2000-08-01,20.576999999999998,0.205,Asia),
(2000-07-01,22.048000000000002,0.18,Asia),
(2000-06-01,20.198,0.215,Asia),
(2000-05-01,15.735999999999999,0.104,Asia),
(2000-04-01,10.507,0.117,Asia),
(2000-03-01,2.3,0.118,Asia),
(2000-02-01,-3.44,0.086,Asia),
(2000-01-01,-6.907,0.135,Asia),
(1999-12-01,-3.39,0.162,Asia),
(1999-11-01,0.611,0.128,Asia),
(1999-10-01,9.343,0.177,Asia),
(1999-09-01,15.744000000000002,0.162,Asia),
(1999-08-01,20.195,0.091,Asia),
(1999-07-01,22.041,0.151,Asia),
(1999-06-01,19.686,0.136,Asia),
(1999-05-01,15.24,0.079,Asia),
(1999-04-01,9.158,0.193,Asia),
(1999-03-01,0.030000000000000027,0.084,Asia),
(1999-02-01,-2.044,0.102,Asia),
(1999-01-01,-6.0600000000000005,0.08199999999999999,Asia),
(1998-12-01,-3.789,0.094,Asia),
(1998-11-01,-0.22,0.087,Asia),
(1998-10-01,8.795,0.093,Asia),
(1998-09-01,15.719000000000001,0.141,Asia),
(1998-08-01,20.878,0.105,Asia),
(1998-07-01,22.36,0.113,Asia),
(1998-06-01,20.347,0.13699999999999998,Asia),
(1998-05-01,15.045,0.13699999999999998,Asia),
(1998-04-01,9.032,0.12,Asia),
(1998-03-01,1.962,0.124,Asia),
(1998-02-01,-3.633,0.149,Asia),
(1998-01-01,-6.965,0.128,Asia),
(1997-12-01,-5.622999999999998,0.146,Asia),
(1997-11-01,0.327,0.101,Asia),
(1997-10-01,9.721,0.16899999999999998,Asia),
(1997-09-01,15.411,0.195,Asia),
(1997-08-01,20.221,0.189,Asia),
(1997-07-01,21.443,0.182,Asia),
(1997-06-01,19.813,0.17800000000000002,Asia),
(1997-05-01,15.444,0.124,Asia),
(1997-04-01,10.134,0.139,Asia),
(1997-03-01,2.8600000000000003,0.265,Asia),
(1997-02-01,-3.957,0.135,Asia),
(1997-01-01,-6.416,0.118,Asia),
(1996-12-01,-4.583,0.12,Asia),
(1996-11-01,1.231,0.102,Asia),
(1996-10-01,8.44,0.129,Asia),
(1996-09-01,15.071,0.139,Asia),
(1996-08-01,19.567,0.135,Asia),
(1996-07-01,21.826,0.163,Asia),
(1996-06-01,19.384,0.174,Asia),
(1996-05-01,15.298,0.084,Asia),
(1996-04-01,7.879,0.153,Asia),
(1996-03-01,1.483,0.117,Asia),
(1996-02-01,-3.9610000000000003,0.129,Asia),
(1996-01-01,-6.98,0.142,Asia),
(1995-12-01,-4.68,0.091,Asia),
(1995-11-01,2.028,0.146,Asia),
(1995-10-01,9.411,0.118,Asia),
(1995-09-01,15.794,0.152,Asia),
(1995-08-01,20.519,0.106,Asia),
(1995-07-01,21.512,0.146,Asia),
(1995-06-01,20.002,0.13,Asia),
(1995-05-01,15.195,0.129,Asia),
(1995-04-01,9.444,0.17,Asia),
(1995-03-01,2.378,0.13699999999999998,Asia),
(1995-02-01,-1.6580000000000001,0.17800000000000002,Asia),
(1995-01-01,-5.4750000000000005,0.156,Asia),
(1994-12-01,-5.403,0.142,Asia),
(1994-11-01,1.356,0.195,Asia),
(1994-10-01,9.271,0.096,Asia),
(1994-09-01,15.565,0.16399999999999998,Asia),
(1994-08-01,19.987,0.11,Asia),
(1994-07-01,21.384,0.165,Asia),
(1994-06-01,19.975,0.16699999999999998,Asia),
(1994-05-01,15.199000000000002,0.142,Asia),
(1994-04-01,8.959,0.127,Asia),
(1994-03-01,1.5919999999999999,0.123,Asia),
(1994-02-01,-5.066,0.152,Asia),
(1994-01-01,-6.324,0.254,Asia),
(1993-12-01,-5.3039999999999985,0.16899999999999998,Asia),
(1993-11-01,-0.8959999999999999,0.165,Asia),
(1993-10-01,8.241,0.126,Asia),
(1993-09-01,15.027999999999999,0.175,Asia),
(1993-08-01,19.617,0.15,Asia),
(1993-07-01,21.403000000000002,0.14300000000000002,Asia),
(1993-06-01,19.459000000000003,0.122,Asia),
(1993-05-01,14.5,0.264,Asia),
(1993-04-01,8.187000000000001,0.146,Asia),
(1993-03-01,2.2,0.149,Asia),
(1993-02-01,-2.712,0.117,Asia),
(1993-01-01,-5.8450000000000015,0.139,Asia),
(1992-12-01,-4.2349999999999985,0.331,Asia),
(1992-11-01,-0.18,0.248,Asia),
(1992-10-01,7.792999999999998,0.085,Asia),
(1992-09-01,14.753,0.256,Asia),
(1992-08-01,19.416,0.156,Asia),
(1992-07-01,20.899,0.163,Asia),
(1992-06-01,18.863000000000003,0.207,Asia),
(1992-05-01,14.847000000000001,0.07,Asia),
(1992-04-01,8.216000000000001,0.247,Asia),
(1992-03-01,1.283,0.16899999999999998,Asia),
(1992-02-01,-3.681,0.214,Asia),
(1992-01-01,-5.9110000000000005,0.196,Asia),
(1991-12-01,-5.165,0.103,Asia),
(1991-11-01,1.5119999999999998,0.135,Asia),
(1991-10-01,9.165,0.124,Asia),
(1991-09-01,15.729,0.136,Asia),
(1991-08-01,20.011,0.16399999999999998,Asia),
(1991-07-01,21.876,0.196,Asia),
(1991-06-01,19.982000000000006,0.081,Asia),
(1991-05-01,15.089,0.13,Asia),
(1991-04-01,9.346,0.081,Asia),
(1991-03-01,0.71,0.161,Asia),
(1991-02-01,-4.552,0.102,Asia),
(1991-01-01,-5.864000000000001,0.113,Asia),
(1990-12-01,-4.013,0.168,Asia),
(1990-11-01,1.324,0.27,Asia),
(1990-10-01,9.07,0.22,Asia),
(1990-09-01,15.446,0.21,Asia),
(1990-08-01,20.085,0.188,Asia),
(1990-07-01,21.486,0.157,Asia),
(1990-06-01,19.879,0.242,Asia),
(1990-05-01,15.442,0.138,Asia),
(1990-04-01,9.259,0.1,Asia),
(1990-03-01,3.999,0.203,Asia),
(1990-02-01,-3.4010000000000002,0.083,Asia),
(1990-01-01,-7.4380000000000015,0.15,Asia),
(1989-12-01,-3.721,0.071,Asia),
(1989-11-01,0.69,0.113,Asia),
(1989-10-01,8.927999999999997,0.205,Asia),
(1989-09-01,15.342,0.199,Asia),
(1989-08-01,19.877,0.295,Asia),
(1989-07-01,21.514,0.17600000000000002,Asia),
(1989-06-01,19.407,0.19,Asia),
(1989-05-01,15.126,0.174,Asia),
(1989-04-01,8.277000000000001,0.2,Asia),
(1989-03-01,3.037,0.213,Asia),
(1989-02-01,-3.181,0.084,Asia),
(1989-01-01,-6.7,0.19,Asia),
(1988-12-01,-3.115,0.135,Asia),
(1988-11-01,1.182,0.108,Asia),
(1988-10-01,9.053,0.149,Asia),
(1988-09-01,16.078,0.14300000000000002,Asia),
(1988-08-01,20.043,0.159,Asia),
(1988-07-01,21.901,0.121,Asia),
(1988-06-01,19.945,0.197,Asia),
(1988-05-01,14.882,0.165,Asia),
(1988-04-01,8.658999999999999,0.147,Asia),
(1988-03-01,1.2329999999999999,0.104,Asia),
(1988-02-01,-5.039,0.158,Asia),
(1988-01-01,-6.013,0.161,Asia),
(1987-12-01,-5.055,0.115,Asia),
(1987-11-01,-1.004,0.13699999999999998,Asia),
(1987-10-01,7.981999999999998,0.125,Asia),
(1987-09-01,15.4,0.17800000000000002,Asia),
(1987-08-01,20.118,0.194,Asia),
(1987-07-01,21.403000000000002,0.133,Asia),
(1987-06-01,19.055000000000003,0.13699999999999998,Asia),
(1987-05-01,14.800999999999998,0.12,Asia),
(1987-04-01,7.67,0.101,Asia),
(1987-03-01,0.6220000000000001,0.108,Asia),
(1987-02-01,-3.5989999999999998,0.126,Asia),
(1987-01-01,-7.28,0.195,Asia),
(1986-12-01,-5.707000000000001,0.113,Asia),
(1986-11-01,0.862,0.133,Asia),
(1986-10-01,8.524999999999999,0.125,Asia),
(1986-09-01,15.276,0.195,Asia),
(1986-08-01,19.746,0.185,Asia),
(1986-07-01,21.275,0.114,Asia),
(1986-06-01,19.491000000000003,0.16699999999999998,Asia),
(1986-05-01,14.62,0.174,Asia),
(1986-04-01,8.700999999999999,0.122,Asia),
(1986-03-01,1.4380000000000002,0.177,Asia),
(1986-02-01,-4.48,0.206,Asia),
(1986-01-01,-6.432,0.28800000000000003,Asia),
(1985-12-01,-5.261,0.301,Asia),
(1985-11-01,0.931,0.113,Asia),
(1985-10-01,8.366999999999999,0.131,Asia),
(1985-09-01,15.225999999999999,0.214,Asia),
(1985-08-01,19.991,0.187,Asia),
(1985-07-01,20.785,0.19,Asia),
(1985-06-01,19.35,0.279,Asia),
(1985-05-01,14.572000000000001,0.182,Asia),
(1985-04-01,8.841000000000001,0.268,Asia),
(1985-03-01,0.4310000000000001,0.125,Asia),
(1985-02-01,-5.294,0.108,Asia),
(1985-01-01,-7.504,0.146,Asia),
(1984-12-01,-7.141,0.152,Asia),
(1984-11-01,-0.31899999999999995,0.158,Asia),
(1984-10-01,8.048,0.16699999999999998,Asia),
(1984-09-01,15.194,0.13699999999999998,Asia),
(1984-08-01,19.6,0.199,Asia),
(1984-07-01,21.388,0.238,Asia),
(1984-06-01,19.442999999999998,0.142,Asia),
(1984-05-01,15.41,0.101,Asia),
(1984-04-01,7.677999999999999,0.102,Asia),
(1984-03-01,1.598,0.194,Asia),
(1984-02-01,-5.997999999999998,0.141,Asia),
(1984-01-01,-6.1129999999999995,0.138,Asia),
(1983-12-01,-3.852,0.263,Asia),
(1983-11-01,1.906,0.181,Asia),
(1983-10-01,8.646999999999998,0.173,Asia),
(1983-09-01,15.847000000000001,0.125,Asia),
(1983-08-01,20.15,0.117,Asia),
(1983-07-01,21.458000000000002,0.147,Asia),
(1983-06-01,19.247,0.243,Asia),
(1983-05-01,14.719000000000001,0.123,Asia),
(1983-04-01,8.215,0.126,Asia),
(1983-03-01,1.847,0.104,Asia),
(1983-02-01,-4.113,0.181,Asia),
(1983-01-01,-5.489000000000001,0.14,Asia),
(1982-12-01,-4.3359999999999985,0.18,Asia),
(1982-11-01,0.08000000000000003,0.223,Asia),
(1982-10-01,7.9929999999999986,0.08,Asia),
(1982-09-01,15.331,0.168,Asia),
(1982-08-01,19.663,0.09,Asia),
(1982-07-01,21.281,0.205,Asia),
(1982-06-01,19.093,0.237,Asia),
(1982-05-01,14.800999999999998,0.189,Asia),
(1982-04-01,9.47,0.107,Asia),
(1982-03-01,0.3690000000000001,0.175,Asia),
(1982-02-01,-4.205,0.103,Asia),
(1982-01-01,-6.9990000000000006,0.133,Asia),
(1981-12-01,-4.081,0.133,Asia),
(1981-11-01,0.309,0.126,Asia),
(1981-10-01,8.267000000000001,0.203,Asia),
(1981-09-01,15.289000000000001,0.152,Asia),
(1981-08-01,20.204,0.16,Asia),
(1981-07-01,21.553,0.223,Asia),
(1981-06-01,19.785999999999998,0.279,Asia),
(1981-05-01,14.67,0.122,Asia),
(1981-04-01,9.157,0.207,Asia),
(1981-03-01,1.902,0.11,Asia),
(1981-02-01,-3.692,0.128,Asia),
(1981-01-01,-5.2940000000000005,0.136,Asia),
(1980-12-01,-3.9389999999999996,0.094,Asia),
(1980-11-01,1.176,0.109,Asia),
(1980-10-01,8.549,0.115,Asia),
(1980-09-01,15.324000000000002,0.095,Asia),
(1980-08-01,19.685,0.185,Asia),
(1980-07-01,21.446,0.21600000000000005,Asia),
(1980-06-01,19.495,0.21600000000000005,Asia),
(1980-05-01,14.873,0.125,Asia),
(1980-04-01,8.142000000000001,0.172,Asia),
(1980-03-01,0.15800000000000006,0.093,Asia),
(1980-02-01,-4.8599999999999985,0.116,Asia),
(1980-01-01,-7.5390000000000015,0.129,Asia),
(1979-12-01,-3.805,0.099,Asia),
(1979-11-01,0.206,0.125,Asia),
(1979-10-01,8.380999999999998,0.098,Asia),
(1979-09-01,15.38,0.078,Asia),
(1979-08-01,19.577,0.253,Asia),
(1979-07-01,21.23,0.106,Asia),
(1979-06-01,19.41,0.147,Asia),
(1979-05-01,14.803,0.253,Asia),
(1979-04-01,7.542000000000001,0.246,Asia),
(1979-03-01,0.942,0.158,Asia),
(1979-02-01,-4.217,0.142,Asia),
(1979-01-01,-7.722,0.136,Asia),
(1978-12-01,-5.5619999999999985,0.247,Asia),
(1978-11-01,1.832,0.226,Asia),
(1978-10-01,8.598999999999998,0.142,Asia),
(1978-09-01,15.357,0.098,Asia),
(1978-08-01,19.358,0.237,Asia),
(1978-07-01,21.075,0.224,Asia),
(1978-06-01,19.191000000000006,0.177,Asia),
(1978-05-01,14.476,0.18600000000000005,Asia),
(1978-04-01,8.748999999999999,0.244,Asia),
(1978-03-01,1.804,0.125,Asia),
(1978-02-01,-5.138,0.203,Asia),
(1978-01-01,-6.876,0.18,Asia),
(1977-12-01,-4.934,0.177,Asia),
(1977-11-01,1.659,0.055,Asia),
(1977-10-01,7.471999999999999,0.14400000000000002,Asia),
(1977-09-01,15.434,0.18,Asia),
(1977-08-01,19.647,0.232,Asia),
(1977-07-01,21.278000000000002,0.222,Asia),
(1977-06-01,19.994000000000003,0.203,Asia),
(1977-05-01,15.177,0.211,Asia),
(1977-04-01,9.244,0.108,Asia),
(1977-03-01,1.779,0.159,Asia),
(1977-02-01,-5.893,0.201,Asia),
(1977-01-01,-9.302999999999999,0.181,Asia),
(1976-12-01,-6.057,0.115,Asia),
(1976-11-01,-0.715,0.083,Asia),
(1976-10-01,6.728999999999999,0.26,Asia),
(1976-09-01,15.185,0.244,Asia),
(1976-08-01,19.465,0.133,Asia),
(1976-07-01,20.625,0.289,Asia),
(1976-06-01,18.937,0.22,Asia),
(1976-05-01,14.42,0.35,Asia),
(1976-04-01,8.427999999999999,0.13699999999999998,Asia),
(1976-03-01,-0.1140000000000001,0.158,Asia),
(1976-02-01,-5.523,0.146,Asia),
(1976-01-01,-6.0489999999999995,0.155,Asia),
(1975-12-01,-5.09,0.125,Asia),
(1975-11-01,0.23,0.114,Asia),
(1975-10-01,8.370999999999999,0.223,Asia),
(1975-09-01,15.919,0.234,Asia),
(1975-08-01,19.749000000000002,0.399,Asia),
(1975-07-01,21.306,0.315,Asia),
(1975-06-01,19.596,0.213,Asia),
(1975-05-01,14.808,0.161,Asia),
(1975-04-01,9.349,0.1,Asia),
(1975-03-01,2.547,0.105,Asia),
(1975-02-01,-4.497,0.17800000000000002,Asia),
(1975-01-01,-5.811,0.147,Asia),
(1974-12-01,-6.198,0.198,Asia),
(1974-11-01,-0.35100000000000003,0.29600000000000004,Asia),
(1974-10-01,8.042,0.094,Asia),
(1974-09-01,15.565999999999999,0.184,Asia),
(1974-08-01,19.779,0.255,Asia),
(1974-07-01,21.441,0.11,Asia),
(1974-06-01,19.021,0.155,Asia),
(1974-05-01,14.698,0.196,Asia),
(1974-04-01,8.732999999999999,0.118,Asia),
(1974-03-01,1.431,0.157,Asia),
(1974-02-01,-6.398,0.222,Asia),
(1974-01-01,-8.267999999999999,0.16899999999999998,Asia),
(1973-12-01,-4.622999999999998,0.131,Asia),
(1973-11-01,0.984,0.08900000000000001,Asia),
(1973-10-01,8.017000000000001,0.211,Asia),
(1973-09-01,15.097000000000001,0.102,Asia),
(1973-08-01,19.855,0.264,Asia),
(1973-07-01,21.154,0.215,Asia),
(1973-06-01,19.529,0.094,Asia),
(1973-05-01,14.796,0.3,Asia),
(1973-04-01,9.149,0.14400000000000002,Asia),
(1973-03-01,1.73,0.28,Asia),
(1973-02-01,-3.17,0.252,Asia),
(1973-01-01,-7.46,0.239,Asia),
(1972-12-01,-4.981999999999998,0.157,Asia),
(1972-11-01,-0.207,0.105,Asia),
(1972-10-01,8.472999999999999,0.249,Asia),
(1972-09-01,14.642000000000001,0.16899999999999998,Asia),
(1972-08-01,19.613,0.189,Asia),
(1972-07-01,21.029,0.225,Asia),
(1972-06-01,19.274,0.247,Asia),
(1972-05-01,14.285,0.102,Asia),
(1972-04-01,8.815999999999997,0.23,Asia),
(1972-03-01,1.026,0.119,Asia),
(1972-02-01,-6.13,0.165,Asia),
